Palerma;A$AP;CÓDIGO OACI;A$AP;,;A$AP;CIAD;A$AP;,;A$AP;NOME;A$AP;,;A$AP;LATITUDE;;A$AP;,;A$AP;LONGITUDE;A$AP;Palerma;,
Palerma;A$AP;SBPP;A$AP;,;A$AP;MS0005;A$AP;,;A$AP;AEROPORTO INTERNACIONAL DE PONTA PORÃ;A$AP;,;A$AP;22° 32' 59'' S;;A$AP;,;A$AP;55° 42' 11'' W;A$AP;Palerma;,
Palerma;A$AP;SBPS;A$AP;,;A$AP;BA0002;A$AP;,;A$AP;PORTO SEGURO;A$AP;,;A$AP;16° 26' 17'' S;;A$AP;,;A$AP;39° 4' 40'' W;A$AP;Palerma;,
Palerma;A$AP;SBPV;A$AP;,;A$AP;RO0001;A$AP;,;A$AP;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;A$AP;,;A$AP;8° 42' 49'' S;;A$AP;,;A$AP;63° 54' 10'' W;A$AP;Palerma;,
Palerma;A$AP;SBRB;A$AP;,;A$AP;AC0001;A$AP;,;A$AP;PLÁCIDO DE CASTRO;A$AP;,;A$AP;9° 52' 6'' S;;A$AP;,;A$AP;67° 53' 53'' W;A$AP;Palerma;,
Palerma;A$AP;SBRD;A$AP;,;A$AP;MT0004;A$AP;,;A$AP;RONDONÓPOLIS - MAESTRO MARINHO FRANCO;A$AP;,;A$AP;16° 35' 17'' S;;A$AP;,;A$AP;54° 43' 18'' W;A$AP;Palerma;,
Palerma;A$AP;SBRF;A$AP;,;A$AP;PE0001;A$AP;,;A$AP;AEROPORTO INTERNACIONAL RECIFE/GUARARAPES - GILBERTO FREYRE;A$AP;,;A$AP;8° 7' 35'' S;;A$AP;,;A$AP;34° 55' 22'' W;A$AP;Palerma;,
Palerma;A$AP;SBRJ;A$AP;,;A$AP;RJ0002;A$AP;,;A$AP;SANTOS DUMONT;A$AP;,;A$AP;22° 54' 36'' S;;A$AP;,;A$AP;43° 9' 45'' W;A$AP;Palerma;,
Palerma;A$AP;SBRP;A$AP;,;A$AP;SP0004;A$AP;,;A$AP;LEITE LOPES;A$AP;,;A$AP;21° 8' 11'' S;;A$AP;,;A$AP;47° 46' 36'' W;A$AP;Palerma;,
Palerma;A$AP;SBSG;A$AP;,;A$AP;RN0001;A$AP;,;A$AP;AEROPORTO INTERNACIONAL DO RIO GRANDE DO NORTE / SÃO GONÇALO DO AMARANTE - GOVERNADOR ALUIZIO ALVES;A$AP;,;A$AP;5° 46' 8'' S;;A$AP;,;A$AP;35° 21' 59'' W;A$AP;Palerma;,
Palerma;A$AP;SBSI;A$AP;,;A$AP;MT0002;A$AP;,;A$AP;PRESIDENTE JOÃO BATISTA FIGUEIREDO;A$AP;,;A$AP;11° 53' 6'' S;;A$AP;,;A$AP;55° 35' 10'' W;A$AP;Palerma;,
Palerma;A$AP;SBSJ;A$AP;,;A$AP;SP0008;A$AP;,;A$AP;PROFESSOR URBANO ERNESTO STUMPF;A$AP;,;A$AP;23° 13' 44'' S;;A$AP;,;A$AP;45° 52' 16'' W;A$AP;Palerma;,
Palerma;A$AP;SBSL;A$AP;,;A$AP;MA0001;A$AP;,;A$AP;MARECHAL CUNHA MACHADO;A$AP;,;A$AP;2° 35' 13'' S;;A$AP;,;A$AP;44° 14' 10'' W;A$AP;Palerma;,
Palerma;A$AP;SBSM;A$AP;,;A$AP;RS0003;A$AP;,;A$AP;SANTA MARIA;A$AP;,;A$AP;29° 42' 39'' S;;A$AP;,;A$AP;53° 41' 32'' W;A$AP;Palerma;,
Palerma;A$AP;SBSN;A$AP;,;A$AP;PA0002;A$AP;,;A$AP;MAESTRO WILSON FONSECA;A$AP;,;A$AP;2° 25' 29'' S;;A$AP;,;A$AP;54° 47' 9'' W;A$AP;Palerma;,
Palerma;A$AP;SBSO;A$AP;,;A$AP;MT0005;A$AP;,;A$AP;REGIONAL DE SORRISO ADOLINO BEDIN;A$AP;,;A$AP;12° 28' 22'' S;;A$AP;,;A$AP;55° 40' 8'' W;A$AP;Palerma;,
Palerma;A$AP;SBSP;A$AP;,;A$AP;SP0001;A$AP;,;A$AP;SÃO PAULO/CONGONHAS - DEPUTADO FREITAS NOBRE;A$AP;,;A$AP;23° 37' 34'' S;;A$AP;,;A$AP;46° 39' 23'' W;A$AP;Palerma;,
Palerma;A$AP;SBSR;A$AP;,;A$AP;SP0006;A$AP;,;A$AP;PROFESSOR ERIBERTO MANOEL REINO;A$AP;,;A$AP;20° 49' 2'' S;;A$AP;,;A$AP;49° 24' 25'' W;A$AP;Palerma;,
Palerma;A$AP;SBSV;A$AP;,;A$AP;BA0001;A$AP;,;A$AP;DEPUTADO LUÍS EDUARDO MAGALHÃES;A$AP;,;A$AP;12° 54' 31'' S;;A$AP;,;A$AP;38° 19' 21'' W;A$AP;Palerma;,
Palerma;A$AP;SBTB;A$AP;,;A$AP;PA0012;A$AP;,;A$AP;TROMBETAS;A$AP;,;A$AP;1° 29' 23'' S;;A$AP;,;A$AP;56° 23' 49'' W;A$AP;Palerma;,
Palerma;A$AP;SBTC;A$AP;,;A$AP;BA0067;A$AP;,;A$AP;UNA/COMANDATUBA;A$AP;,;A$AP;15° 21' 12'' S;;A$AP;,;A$AP;38° 59' 50'' W;A$AP;Palerma;,
Palerma;A$AP;SBTD;A$AP;,;A$AP;PR0008;A$AP;,;A$AP;LUIZ DALCANALE FILHO;A$AP;,;A$AP;24° 41' 7'' S;;A$AP;,;A$AP;53° 41' 47'' W;A$AP;Palerma;,
Palerma;A$AP;SBTE;A$AP;,;A$AP;PI0001;A$AP;,;A$AP;SENADOR PETRÔNIO PORTELLA;A$AP;,;A$AP;5° 3' 38'' S;;A$AP;,;A$AP;42° 49' 28'' W;A$AP;Palerma;,
Palerma;A$AP;SBTF;A$AP;,;A$AP;AM0004;A$AP;,;A$AP;PREFEITO ORLANDO MARINHO;A$AP;,;A$AP;3° 22' 49'' S;;A$AP;,;A$AP;64° 43' 31'' W;A$AP;Palerma;,
Palerma;A$AP;SBTG;A$AP;,;A$AP;MS0006;A$AP;,;A$AP;TRÊS LAGOAS;A$AP;,;A$AP;20° 45' 5'' S;;A$AP;,;A$AP;51° 40' 49'' W;A$AP;Palerma;,
Palerma;A$AP;SBTK;A$AP;,;A$AP;AC0004;A$AP;,;A$AP;TARAUACÁ;A$AP;,;A$AP;8° 9' 19'' S;;A$AP;,;A$AP;70° 46' 59'' W;A$AP;Palerma;,
Palerma;A$AP;SBTT;A$AP;,;A$AP;AM0005;A$AP;,;A$AP;TABATINGA;A$AP;,;A$AP;4° 15' 2'' S;;A$AP;,;A$AP;69° 56' 16'' W;A$AP;Palerma;,
Palerma;A$AP;SBTU;A$AP;,;A$AP;PA0007;A$AP;,;A$AP;TUCURUÍ;A$AP;,;A$AP;3° 46' 37'' S;;A$AP;,;A$AP;49° 43' 11'' W;A$AP;Palerma;,
Palerma;A$AP;SBUA;A$AP;,;A$AP;AM0003;A$AP;,;A$AP;SÃO GABRIEL DA CACHOEIRA;A$AP;,;A$AP;0° 8' 53'' S;;A$AP;,;A$AP;66° 59' 9'' W;A$AP;Palerma;,
Palerma;A$AP;SBUF;A$AP;,;A$AP;BA0007;A$AP;,;A$AP;PAULO AFONSO;A$AP;,;A$AP;9° 24' 4'' S;;A$AP;,;A$AP;38° 15' 4'' W;A$AP;Palerma;,
Palerma;A$AP;SBUG;A$AP;,;A$AP;RS0012;A$AP;,;A$AP;RUBEM BERTA;A$AP;,;A$AP;29° 47' 0'' S;;A$AP;,;A$AP;57° 2' 13'' W;A$AP;Palerma;,
Palerma;A$AP;SBUL;A$AP;,;A$AP;MG0002;A$AP;,;A$AP;TEN CEL AVIADOR CÉSAR BOMBONATO;A$AP;,;A$AP;18° 53' 1'' S;;A$AP;,;A$AP;48° 13' 31'' W;A$AP;Palerma;,
Palerma;A$AP;SBUR;A$AP;,;A$AP;MG0009;A$AP;,;A$AP;MARIO DE ALMEIDA FRANCO;A$AP;,;A$AP;19° 45' 53'' S;;A$AP;,;A$AP;47° 57' 58'' W;A$AP;Palerma;,
Palerma;A$AP;SBVC;A$AP;,;A$AP;BA0005;A$AP;,;A$AP;GLAUBER DE ANDRADE ROCHA;A$AP;,;A$AP;14° 54' 28'' S;;A$AP;,;A$AP;40° 54' 53'' W;A$AP;Palerma;,
Palerma;A$AP;SBVG;A$AP;,;A$AP;MG0019;A$AP;,;A$AP;MAJOR BRIGADEIRO TROMPOWSKY;A$AP;,;A$AP;21° 35' 20'' S;;A$AP;,;A$AP;45° 28' 24'' W;A$AP;Palerma;,
Palerma;A$AP;SBVH;A$AP;,;A$AP;RO0003;A$AP;,;A$AP;VILHENA;A$AP;,;A$AP;12° 41' 40'' S;;A$AP;,;A$AP;60° 5' 54'' W;A$AP;Palerma;,
Palerma;A$AP;SBVT;A$AP;,;A$AP;ES0001;A$AP;,;A$AP;EURICO DE AGUIAR SALLES;A$AP;,;A$AP;20° 15' 29'' S;;A$AP;,;A$AP;40° 17' 11'' W;A$AP;Palerma;,
Palerma;A$AP;SBZM;A$AP;,;A$AP;MG0006;A$AP;,;A$AP;PRESIDENTE ITAMAR FRANCO;A$AP;,;A$AP;21° 30' 47'' S;;A$AP;,;A$AP;43° 10' 23'' W;A$AP;Palerma;,
Palerma;A$AP;SDAA;A$AP;,;A$AP;SP0045;A$AP;,;A$AP;ARARAS;A$AP;,;A$AP;22° 20' 13'' S;;A$AP;,;A$AP;47° 21' 30'' W;A$AP;Palerma;,
Palerma;A$AP;SDAD;A$AP;,;A$AP;SP0046;A$AP;,;A$AP;EVERALDO MORAES BARRETO;A$AP;,;A$AP;21° 41' 46'' S;;A$AP;,;A$AP;51° 5' 47'' W;A$AP;Palerma;,
Palerma;A$AP;SDAE;A$AP;,;A$AP;SP0053;A$AP;,;A$AP;SÃO PEDRO;A$AP;,;A$AP;22° 35' 1'' S;;A$AP;,;A$AP;47° 53' 46'' W;A$AP;Palerma;,
Palerma;A$AP;SDAG;A$AP;,;A$AP;RJ0010;A$AP;,;A$AP;ANGRA DOS REIS;A$AP;,;A$AP;22° 58' 31'' S;;A$AP;,;A$AP;44° 18' 26'' W;A$AP;Palerma;,
Palerma;A$AP;SDAI;A$AP;,;A$AP;SP0047;A$AP;,;A$AP;AMERICANA;A$AP;,;A$AP;22° 45' 19'' S;;A$AP;,;A$AP;47° 16' 5'' W;A$AP;Palerma;,
Palerma;A$AP;SDAM;A$AP;,;A$AP;SP0037;A$AP;,;A$AP;ESTADUAL DE CAMPOS DOS AMARAIS - PREFEITO FRANCISCO AMARAL;A$AP;,;A$AP;22° 51' 33'' S;;A$AP;,;A$AP;47° 6' 29'' W;A$AP;Palerma;,
Palerma;A$AP;SDBA;A$AP;,;A$AP;SP0063;A$AP;,;A$AP;BATATAIS;A$AP;,;A$AP;20° 52' 37'' S;;A$AP;,;A$AP;47° 35' 9'' W;A$AP;Palerma;,
Palerma;A$AP;SDBB;A$AP;,;A$AP;SP0018;A$AP;,;A$AP;BEBEDOURO;A$AP;,;A$AP;20° 54' 1'' S;;A$AP;,;A$AP;48° 28' 25'' W;A$AP;Palerma;,
Palerma;A$AP;SDBK;A$AP;,;A$AP;SP0019;A$AP;,;A$AP;TANCREDO DE ALMEIDA NEVES;A$AP;,;A$AP;22° 56' 16'' S;;A$AP;,;A$AP;48° 28' 5'' W;A$AP;Palerma;,
Palerma;A$AP;SDBY;A$AP;,;A$AP;SP0032;A$AP;,;A$AP;BARIRI;A$AP;,;A$AP;22° 4' 9'' S;;A$AP;,;A$AP;48° 42' 23'' W;A$AP;Palerma;,
Palerma;A$AP;SDCA;A$AP;,;A$AP;SP0051;A$AP;,;A$AP;CAPÃO BONITO;A$AP;,;A$AP;24° 2' 1'' S;;A$AP;,;A$AP;48° 21' 25'' W;A$AP;Palerma;,
Palerma;A$AP;SDCG;A$AP;,;A$AP;AM0016;A$AP;,;A$AP;SENADORA EUNICE MICHILES;A$AP;,;A$AP;3° 28' 9'' S;;A$AP;,;A$AP;68° 55' 16'' W;A$AP;Palerma;,
Palerma;A$AP;SDCO;A$AP;,;A$AP;SP0027;A$AP;,;A$AP;SOROCABA;A$AP;,;A$AP;23° 28' 40'' S;;A$AP;,;A$AP;47° 29' 24'' W;A$AP;Palerma;,
Palerma;A$AP;SDDN;A$AP;,;A$AP;SP0020;A$AP;,;A$AP;PAULINO RIBEIRO DE ANDRADE;A$AP;,;A$AP;20° 55' 30'' S;;A$AP;,;A$AP;51° 22' 55'' W;A$AP;Palerma;,
Palerma;A$AP;SDDR;A$AP;,;A$AP;SP0021;A$AP;,;A$AP;DRACENA;A$AP;,;A$AP;21° 27' 38'' S;;A$AP;,;A$AP;51° 36' 25'' W;A$AP;Palerma;,
Palerma;A$AP;SDEP;A$AP;,;A$AP;SP0052;A$AP;,;A$AP;GERALDO MOACIR BORDON;A$AP;,;A$AP;21° 46' 30'' S;;A$AP;,;A$AP;52° 8' 37'' W;A$AP;Palerma;,
Palerma;A$AP;SDET;A$AP;,;A$AP;SP0067;A$AP;,;A$AP;TIETÊ;A$AP;,;A$AP;23° 6' 17'' S;;A$AP;,;A$AP;47° 43' 28'' W;A$AP;Palerma;,
Palerma;A$AP;SDFD;A$AP;,;A$AP;SP0054;A$AP;,;A$AP;CORONEL AVIADOR CARLOS ORLEANS GUIMARÃES;A$AP;,;A$AP;20° 16' 36'' S;;A$AP;,;A$AP;50° 12' 50'' W;A$AP;Palerma;,
Palerma;A$AP;SDFX;A$AP;,;A$AP;BA0054;A$AP;,;A$AP;CASA NOVA;A$AP;,;A$AP;9° 9' 27'' S;;A$AP;,;A$AP;40° 56' 15'' W;A$AP;Palerma;,
Palerma;A$AP;SDGC;A$AP;,;A$AP;SP0055;A$AP;,;A$AP;GARÇA;A$AP;,;A$AP;22° 11' 1'' S;;A$AP;,;A$AP;49° 39' 22'' W;A$AP;Palerma;,
Palerma;A$AP;SDH2;A$AP;,;A$AP;MT0662;A$AP;,;A$AP;PORTO ALEGRE DO NORTE;A$AP;,;A$AP;10° 55' 5'' S;;A$AP;,;A$AP;51° 36' 32'' W;A$AP;Palerma;,
Palerma;A$AP;SDIG;A$AP;,;A$AP;SP0038;A$AP;,;A$AP;IBITINGA;A$AP;,;A$AP;21° 44' 50'' S;;A$AP;,;A$AP;48° 51' 21'' W;A$AP;Palerma;,
Palerma;A$AP;SDIM;A$AP;,;A$AP;SP0033;A$AP;,;A$AP;DR. ANTONIO RIBEIRO NOGUEIRA JÚNIOR;A$AP;,;A$AP;24° 9' 53'' S;;A$AP;,;A$AP;46° 47' 8'' W;A$AP;Palerma;,
Palerma;A$AP;SDIV;A$AP;,;A$AP;SP0056;A$AP;,;A$AP;ITUVERAVA;A$AP;,;A$AP;20° 22' 31'' S;;A$AP;,;A$AP;47° 46' 7'' W;A$AP;Palerma;,
Palerma;A$AP;SDIY;A$AP;,;A$AP;BA0013;A$AP;,;A$AP;JOÃO DURVAL CARNEIRO;A$AP;,;A$AP;12° 12' 2'' S;;A$AP;,;A$AP;38° 54' 23'' W;A$AP;Palerma;,
Palerma;A$AP;SDJC;A$AP;,;A$AP;SP0064;A$AP;,;A$AP;JABOTICABAL;A$AP;,;A$AP;21° 13' 51'' S;;A$AP;,;A$AP;48° 17' 8'' W;A$AP;Palerma;,
Palerma;A$AP;SDJO;A$AP;,;A$AP;SP0057;A$AP;,;A$AP;SÃO JOAQUIM DA BARRA;A$AP;,;A$AP;20° 35' 36'' S;;A$AP;,;A$AP;47° 50' 32'' W;A$AP;Palerma;,
Palerma;A$AP;SDJV;A$AP;,;A$AP;SP0035;A$AP;,;A$AP;MUNICIPAL DE SÃO JOÃO DA BOA VISTA;A$AP;,;A$AP;22° 1' 0'' S;;A$AP;,;A$AP;46° 50' 26'' W;A$AP;Palerma;,
Palerma;A$AP;SDK7;A$AP;,;A$AP;MS0563;A$AP;,;A$AP;NOVA ANDRADINA;A$AP;,;A$AP;22° 9' 45'' S;;A$AP;,;A$AP;53° 19' 49'' W;A$AP;Palerma;,
Palerma;A$AP;SDKJ;A$AP;,;A$AP;BA0025;A$AP;,;A$AP;FORMOSA DO RIO PRETO;A$AP;,;A$AP;11° 1' 16'' S;;A$AP;,;A$AP;45° 11' 14'' W;A$AP;Palerma;,
Palerma;A$AP;SDKK;A$AP;,;A$AP;SP0058;A$AP;,;A$AP;MOCOCA;A$AP;,;A$AP;21° 29' 14'' S;;A$AP;,;A$AP;47° 2' 2'' W;A$AP;Palerma;,
Palerma;A$AP;SDLL;A$AP;,;A$AP;SP0048;A$AP;,;A$AP;YOLANDA PENTEADO;A$AP;,;A$AP;22° 13' 33'' S;;A$AP;,;A$AP;47° 22' 51'' W;A$AP;Palerma;,
Palerma;A$AP;SDLP;A$AP;,;A$AP;SP0034;A$AP;,;A$AP;MUNICIPAL JOSÉ BOSO;A$AP;,;A$AP;22° 34' 42'' S;;A$AP;,;A$AP;48° 46' 28'' W;A$AP;Palerma;,
Palerma;A$AP;SDLY;A$AP;,;A$AP;SP0071;A$AP;,;A$AP;ARMANDO NATALI;A$AP;,;A$AP;21° 37' 27'' S;;A$AP;,;A$AP;48° 21' 3'' W;A$AP;Palerma;,
Palerma;A$AP;SDMH;A$AP;,;A$AP;SP0059;A$AP;,;A$AP;MIRASSOL;A$AP;,;A$AP;20° 48' 26'' S;;A$AP;,;A$AP;49° 29' 10'' W;A$AP;Palerma;,
Palerma;A$AP;SDMJ;A$AP;,;A$AP;SP0022;A$AP;,;A$AP;MOGI MIRIM;A$AP;,;A$AP;22° 24' 39'' S;;A$AP;,;A$AP;46° 54' 20'' W;A$AP;Palerma;,
Palerma;A$AP;SDMO;A$AP;,;A$AP;SP0068;A$AP;,;A$AP;MONTE ALTO;A$AP;,;A$AP;21° 15' 29'' S;;A$AP;,;A$AP;48° 31' 27'' W;A$AP;Palerma;,
Palerma;A$AP;SDNH;A$AP;,;A$AP;SP0060;A$AP;,;A$AP;NOVO HORIZONTE;A$AP;,;A$AP;21° 29' 52'' S;;A$AP;,;A$AP;49° 14' 4'' W;A$AP;Palerma;,
Palerma;A$AP;SDNM;A$AP;,;A$AP;MT0047;A$AP;,;A$AP;BRIGADEIRO EDUARDO GOMES;A$AP;,;A$AP;13° 49' 16'' S;;A$AP;,;A$AP;56° 2' 19'' W;A$AP;Palerma;,
Palerma;A$AP;SDNO;A$AP;,;A$AP;SP0061;A$AP;,;A$AP;NELSON GARÓFALO;A$AP;,;A$AP;22° 41' 46'' S;;A$AP;,;A$AP;48° 34' 34'' W;A$AP;Palerma;,
Palerma;A$AP;SDOU;A$AP;,;A$AP;SP0023;A$AP;,;A$AP;JORNALISTA BENEDITO PIMENTEL;A$AP;,;A$AP;22° 58' 25'' S;;A$AP;,;A$AP;49° 54' 41'' W;A$AP;Palerma;,
Palerma;A$AP;SDOV;A$AP;,;A$AP;GO0005;A$AP;,;A$AP;MOZARLÂNDIA;A$AP;,;A$AP;14° 46' 8'' S;;A$AP;,;A$AP;50° 33' 54'' W;A$AP;Palerma;,
Palerma;A$AP;SDOW;A$AP;,;A$AP;PA0021;A$AP;,;A$AP;OURILÂNDIA DO NORTE;A$AP;,;A$AP;6° 45' 47'' S;;A$AP;,;A$AP;51° 2' 60'' W;A$AP;Palerma;,
Palerma;A$AP;SDPD;A$AP;,;A$AP;SP0072;A$AP;,;A$AP;PINDAMONHANGABA;A$AP;,;A$AP;22° 56' 38'' S;;A$AP;,;A$AP;45° 25' 55'' W;A$AP;Palerma;,
Palerma;A$AP;SDPE;A$AP;,;A$AP;TO0003;A$AP;,;A$AP;PORTO NACIONAL;A$AP;,;A$AP;10° 43' 5'' S;;A$AP;,;A$AP;48° 23' 56'' W;A$AP;Palerma;,
Palerma;A$AP;SDPN;A$AP;,;A$AP;SP0024;A$AP;,;A$AP;PENÁPOLIS;A$AP;,;A$AP;21° 24' 36'' S;;A$AP;,;A$AP;50° 2' 1'' W;A$AP;Palerma;,
Palerma;A$AP;SDPV;A$AP;,;A$AP;SP0040;A$AP;,;A$AP;PRESIDENTE VENCESLAU;A$AP;,;A$AP;21° 53' 36'' S;;A$AP;,;A$AP;51° 53' 4'' W;A$AP;Palerma;,
Palerma;A$AP;SDPW;A$AP;,;A$AP;SP0041;A$AP;,;A$AP;PEDRO MORGANTI;A$AP;,;A$AP;22° 42' 43'' S;;A$AP;,;A$AP;47° 37' 5'' W;A$AP;Palerma;,
Palerma;A$AP;SDPY;A$AP;,;A$AP;SP0066;A$AP;,;A$AP;PIRASSUNUNGA;A$AP;,;A$AP;22° 1' 40'' S;;A$AP;,;A$AP;47° 25' 18'' W;A$AP;Palerma;,
Palerma;A$AP;SDRK;A$AP;,;A$AP;SP0049;A$AP;,;A$AP;RIO CLARO;A$AP;,;A$AP;22° 25' 54'' S;;A$AP;,;A$AP;47° 33' 45'' W;A$AP;Palerma;,
Palerma;A$AP;SDRR;A$AP;,;A$AP;SP0028;A$AP;,;A$AP;AVARÉ-ARANDU;A$AP;,;A$AP;23° 5' 32'' S;;A$AP;,;A$AP;48° 59' 14'' W;A$AP;Palerma;,
Palerma;A$AP;SDRS;A$AP;,;A$AP;RJ0007;A$AP;,;A$AP;RESENDE;A$AP;,;A$AP;22° 28' 43'' S;;A$AP;,;A$AP;44° 28' 54'' W;A$AP;Palerma;,
Palerma;A$AP;SDSC;A$AP;,;A$AP;SP0029;A$AP;,;A$AP;MÁRIO PEREIRA LOPES;A$AP;,;A$AP;21° 52' 35'' S;;A$AP;,;A$AP;47° 54' 12'' W;A$AP;Palerma;,
Palerma;A$AP;SDTB;A$AP;,;A$AP;SP0069;A$AP;,;A$AP;ATIBAIA;A$AP;,;A$AP;23° 7' 42'' S;;A$AP;,;A$AP;46° 34' 29'' W;A$AP;Palerma;,
Palerma;A$AP;SDTF;A$AP;,;A$AP;SP0050;A$AP;,;A$AP;TATUÍ;A$AP;,;A$AP;23° 19' 55'' S;;A$AP;,;A$AP;47° 52' 48'' W;A$AP;Palerma;,
Palerma;A$AP;SDTI;A$AP;,;A$AP;SP0073;A$AP;,;A$AP;TUPI PAULISTA;A$AP;,;A$AP;21° 23' 36'' S;;A$AP;,;A$AP;51° 36' 3'' W;A$AP;Palerma;,
Palerma;A$AP;SDTK;A$AP;,;A$AP;RJ0011;A$AP;,;A$AP;PARATY;A$AP;,;A$AP;23° 13' 26'' S;;A$AP;,;A$AP;44° 43' 24'' W;A$AP;Palerma;,
Palerma;A$AP;SDTP;A$AP;,;A$AP;SP0025;A$AP;,;A$AP;JOSÉ VICENTE FARIA LIMA;A$AP;,;A$AP;21° 53' 24'' S;;A$AP;,;A$AP;50° 30' 21'' W;A$AP;Palerma;,
Palerma;A$AP;SDUB;A$AP;,;A$AP;SP0065;A$AP;,;A$AP;ESTADUAL GASTÃO MADEIRA;A$AP;,;A$AP;23° 26' 29'' S;;A$AP;,;A$AP;45° 4' 34'' W;A$AP;Palerma;,
Palerma;A$AP;SDUN;A$AP;,;A$AP;RJ0008;A$AP;,;A$AP;ITAPERUNA;A$AP;,;A$AP;21° 13' 9'' S;;A$AP;,;A$AP;41° 52' 33'' W;A$AP;Palerma;,
Palerma;A$AP;SDUQ;A$AP;,;A$AP;SP0042;A$AP;,;A$AP;PARAGUAÇU PAULISTA;A$AP;,;A$AP;22° 25' 37'' S;;A$AP;,;A$AP;50° 36' 25'' W;A$AP;Palerma;,
